id,scenario,mobility,router,nodes,ttl,seed,buffer_size,message_interval,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,speed_avg
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[11131]_[200M]_[35,60]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[11131]_[200M]_[35,60]",MANET,EpidemicOracle,600,300,11131,200,"35,60",21600,459,362796,362796,0,0,124025,429,0.9346,0,844.6783,1417.3543,1325,5.669,6,531.5902,425,6416.34886933986,6335.57642075641,5.10591952955111
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[15475]_[150M]_[35,60]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[15475]_[150M]_[35,60]",MANET,EpidemicOracle,600,300,15475,150,"35,60",21600,459,367204,367204,0,0,125057,424,0.9237,0,865.0472,1422.0307,1343,5.7476,6,519.2893,420,6239.21593946838,6219.37378746968,5.03249727109198
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[68831]_[75M]_[5,25]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[68831]_[75M]_[5,25]",MANET,EpidemicOracle,100,300,68831,75,"5,25",21600,1471,155302,155302,0,96313,33769,953,0.6479,0,161.9612,4856.617,4620,5.0745,5,2177.406,1815,6259.33717151174,6186.71751771627,1.77695001246681
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[16966]_[100M]_[35,60]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[16966]_[100M]_[35,60]",MANET,EpidemicOracle,600,300,16966,100,"35,60",21600,459,401834,401834,0,69761,126217,429,0.9346,0,935.676,1403.7855,1360,5.7786,6,4986.6671,765,6360.16678349987,6309.4660388983,4.97144017900972
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[73906]_[50M]_[60, 120]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[73906]_[50M]_[60, 120]",MANET,EpidemicOracle,600,300,73906,50,"60, 120",21600,239,267415,267415,0,96945,65343,217,0.9079,0,1231.3272,1462.8157,1419,5.8249,6,5374.5608,2835,6790.4283049869,6764.44868472928,5.00666782819196
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[79009]_[200M]_[5,25]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[79009]_[200M]_[5,25]",MANET,EpidemicOracle,100,300,79009,200,"5,25",21600,1471,145907,145907,0,23304,53796,1133,0.7702,0,127.7793,4735.5896,4624,4.1642,4,3881.0445,2435,6344.69304131348,6214.45005011035,Infinity
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[4029]_[100M]_[35,60]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[4029]_[100M]_[35,60]",MANET,EpidemicOracle,200,300,4029,100,"35,60",21600,458,109914,109914,0,851,40201,396,0.8646,0,276.5606,2940.8838,2854,4.8636,5,1366.4452,870,6302.12330675463,6329.81732178527,2.57908985111371
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[68831]_[200M]_[5,25]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[68831]_[200M]_[5,25]",MANET,EpidemicOracle,600,300,68831,200,"5,25",21600,1472,5994837,5994837,0,5194888,376162,1363,0.926,0,4397.2663,1515.0308,1435,6.653,6,1026.0822,540,6277.51114360642,6264.25666125573,4.81371819721581
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[3136]_[100M]_[5,25]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[3136]_[100M]_[5,25]",MANET,EpidemicOracle,100,300,3136,100,"5,25",21600,1471,170089,170089,0,95708,40806,1042,0.7084,0,162.2332,4795.9175,4505,4.8157,5,2664.7762,2080,6123.72860963358,6060.91906289255,1.7631047980773
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[98820]_[150M]_[5,25]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[98820]_[150M]_[5,25]",MANET,EpidemicOracle,600,300,98820,150,"5,25",21600,1472,7190208,7190208,0,6543402,331582,1344,0.913,0,5348.8571,1622.4874,1505,7.933,7,687.792,410,6304.00183818068,6272.30162145762,4.61396534815996
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[24113]_[200M]_[5,25]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[24113]_[200M]_[5,25]",MANET,EpidemicOracle,400,300,24113,200,"5,25",21600,1444,2509753,2509753,0,1988289,241617,1306,0.9044,0,1920.7098,1848.8262,1768,5.8775,6,1567.2588,860,6272.22082623412,6266.85403362697,Infinity
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[11131]_[50M]_[35,60]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[11131]_[50M]_[35,60]",MANET,EpidemicOracle,200,300,11131,50,"35,60",21600,458,219351,219351,0,150138,34079,381,0.8319,0,574.7244,2918.8373,2774,5.4593,5,2122.5705,1440,6148.57526194983,6086.0199155821,2.58767909741996
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[16966]_[50M]_[35,60]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[16966]_[50M]_[35,60]",MANET,EpidemicOracle,600,300,16966,50,"35,60",21600,459,2123632,2123632,0,1914658,105792,416,0.9063,0,5103.8846,1564.1442,1494,7.887,7,749.8158,425,6360.16678349987,6297.0974141619,4.55939596670427
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[52770]_[100M]_[25,35]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[52770]_[100M]_[25,35]",MANET,EpidemicOracle,200,300,52770,100,"25,35",21600,730,278461,278461,0,148637,60097,631,0.8644,0,440.3011,2841.8669,2738,5.0333,5,3361.4478,2105,6190.50721815559,6120.40506980185,2.60852136949913
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[3136]_[75M]_[5,25]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[3136]_[75M]_[5,25]",MANET,EpidemicOracle,200,300,3136,75,"5,25",21600,1454,636556,636556,0,504702,79912,1128,0.7758,0,563.3227,3537.0177,3307,6.6277,6,1257.3594,995,6385.33330072635,6431.70694181125,2.34930930477782
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[44450]_[50M]_[25,35]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[44450]_[50M]_[25,35]",MANET,EpidemicOracle,100,300,44450,50,"25,35",21600,728,83191,83191,0,45928,19917,510,0.7005,0,162.1196,4774.4549,4617,4.5529,4,2523.228,2045,6246.23236533011,6260.35212105851,1.75435256049082
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[22]_[150M]_[35,60]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[22]_[150M]_[35,60]",MANET,EpidemicOracle,600,300,22,150,"35,60",21600,459,364213,364213,0,0,122855,425,0.9259,0,855.9718,1469.7765,1386,5.6165,5,557.6848,440,6463.01622120539,6496.35446963389,5.04842792416481
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[58405]_[200M]_[5,25]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[58405]_[200M]_[5,25]",MANET,EpidemicOracle,400,300,58405,200,"5,25",21600,1444,2562374,2562374,0,2046715,238129,1313,0.9093,0,1950.5415,1825.773,1768,5.8819,6,1522.9559,855,6455.66289866377,6460.659694674,4.1474794125635
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[16966]_[200M]_[35,60]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[16966]_[200M]_[35,60]",MANET,EpidemicOracle,100,300,16966,200,"35,60",21600,459,43840,43840,0,0,17108,359,0.7821,0,121.117,4823.8189,4668,4.2061,4,1877.7526,1490,6374.43278548265,6395.83781610536,1.86713802970084
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[24113]_[150M]_[5,25]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[24113]_[150M]_[5,25]",MANET,EpidemicOracle,100,300,24113,150,"5,25",21600,1471,158696,158696,0,58859,48516,1070,0.7274,0,147.314,4826.8804,4585,4.4336,4,3413.1102,2710,6381.54519734024,6398.43445227218,1.79675605365962
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[8439]_[75M]_[5,25]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[8439]_[75M]_[5,25]",MANET,EpidemicOracle,400,300,8439,75,"5,25",21600,1444,2587984,2587984,0,2318708,166261,1187,0.822,0,2179.273,2394.3243,2165,8.9419,8,675.6912,480,6417.53577478489,6422.05023690895,3.38088636258889
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[52770]_[75M]_[5,25]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[52770]_[75M]_[5,25]",MANET,EpidemicOracle,100,300,52770,75,"5,25",21600,1471,137455,137455,0,76513,35624,971,0.6601,0,140.5602,5297.7549,5074,4.7848,5,2395.2045,1980,6320.86589939234,6336.66802690826,1.63549744453432
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[33282]_[150M]_[25,35]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[33282]_[150M]_[25,35]",MANET,EpidemicOracle,200,300,33282,150,"25,35",21600,730,174010,174010,0,8793,61788,644,0.8822,0,269.2019,2656.8323,2640,4.8898,5,2676.2659,930,6254.35752993884,6225.15267110186,2.86106755844396
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[70]_[100M]_[5,25]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[70]_[100M]_[5,25]",MANET,EpidemicOracle,400,300,70,100,"5,25",21600,1444,2903057,2903057,0,2579002,187943,1234,0.8546,0,2351.5583,2239.2893,2096,7.9182,7,768.4503,520,6382.98913488202,6358.17376836322,3.49983125878216
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[90521]_[150M]_[25,35]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[90521]_[150M]_[25,35]",MANET,EpidemicOracle,600,300,90521,150,"25,35",21600,728,805254,805254,0,292032,194425,671,0.9217,0,1199.0805,1433.9151,1358,5.6781,5,5725.94,3065,6171.82766531881,6070.76389041429,4.81868726580608
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[45907]_[200M]_[60, 120]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[45907]_[200M]_[60, 120]",MANET,EpidemicOracle,100,300,45907,200,"60, 120",21600,242,22788,22788,0,0,9090,184,0.7603,0,122.8478,4802.4783,4852,4.3913,4,2034.8103,1620,6520.66921667349,6422.556499676,1.84703109260108
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[64524]_[200M]_[35,60]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[64524]_[200M]_[35,60]",MANET,EpidemicOracle,400,300,64524,200,"35,60",21600,460,235927,235927,0,0,80176,419,0.9109,0,562.0716,1712.315,1649,5.4248,5,605.0638,480,6288.01554993442,6259.31566202633,4.25488407729277
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[16966]_[150M]_[60, 120]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[16966]_[150M]_[60, 120]",MANET,EpidemicOracle,400,300,16966,150,"60, 120",21600,241,124532,124532,0,0,42036,216,0.8963,0,575.537,1751.5231,1622,5.5139,5,624.0426,510,6408.0353315322,6360.7468917949,4.12074492440937
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[52770]_[50M]_[60, 120]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[52770]_[50M]_[60, 120]",MANET,EpidemicOracle,400,300,52770,50,"60, 120",21600,241,124548,124548,0,12755,40285,222,0.9212,0,560.027,1666.2297,1586,5.2883,5,4137.7803,680,6405.69874990022,6479.17086801029,4.518460014398
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[73906]_[100M]_[5,25]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[73906]_[100M]_[5,25]",MANET,EpidemicOracle,400,300,73906,100,"5,25",21600,1444,2981906,2981906,0,2657063,185939,1238,0.8573,0,2407.6478,2193.4911,2008,8.3086,7,753.2044,515,6242.82155481183,6254.88371586905,3.46085929187571
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[91016]_[100M]_[35,60]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[91016]_[100M]_[35,60]",MANET,EpidemicOracle,600,300,91016,100,"35,60",21600,459,390034,390034,0,56751,126405,433,0.9434,0,899.7714,1448.455,1378,5.6051,5,4989.5137,770,6392.98249926633,6409.08410233905,5.14141135373779
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[11778]_[200M]_[60, 120]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[11778]_[200M]_[60, 120]",MANET,EpidemicOracle,200,300,11778,200,"60, 120",21600,240,56149,56149,0,0,18801,215,0.8958,0,260.1581,2619.4279,2516,4.8512,5,955.1702,765,6353.84023338906,6375.4635929633,3.09887280802155
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[3136]_[200M]_[35,60]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[3136]_[200M]_[35,60]",MANET,EpidemicOracle,600,300,3136,200,"35,60",21600,459,366099,366099,0,0,125741,428,0.9325,0,854.3715,1398.3995,1364,5.7593,6,537.6479,445,6355.3544355282,6287.61660007889,Infinity
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[61667]_[200M]_[60, 120]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[61667]_[200M]_[60, 120]",MANET,EpidemicOracle,200,300,61667,200,"60, 120",21600,240,55004,55004,0,0,19380,209,0.8708,0,262.177,2871.3493,2773,4.7608,5,1055.8614,810,6310.56153312125,6198.96725909161,2.70228767380376
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[15475]_[200M]_[60, 120]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[15475]_[200M]_[60, 120]",MANET,EpidemicOracle,400,300,15475,200,"60, 120",21600,241,126661,126661,0,0,44674,221,0.917,0,572.1267,1800.3575,1723,5.6833,6,649.8755,520,6421.30974880889,6407.66979457007,4.22908137300506
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[11778]_[75M]_[35,60]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[11778]_[75M]_[35,60]",MANET,EpidemicOracle,100,300,11778,75,"35,60",21600,459,41281,41281,0,836,16127,349,0.7603,0,117.2837,4957.9599,4842,4.106,4,2443.3857,1735,6254.91007478647,6246.91341845375,1.64366197512757
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[91016]_[150M]_[5,25]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[91016]_[150M]_[5,25]",MANET,EpidemicOracle,600,300,91016,150,"5,25",21600,1472,7089124,7089124,0,6438697,332549,1344,0.913,0,5273.6458,1643.9509,1526,8.0766,7,694.3505,410,6174.90651693504,6120.28850157847,4.36543172057306
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[55182]_[150M]_[25,35]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[55182]_[150M]_[25,35]",MANET,EpidemicOracle,600,300,55182,150,"25,35",21600,728,793985,793985,0,278295,197536,675,0.9272,0,1175.2741,1429.7556,1377,5.7289,6,5684.6679,2755,6397.82690014737,6418.23600117197,5.10691635420236
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[54008]_[150M]_[5,25]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[54008]_[150M]_[5,25]",MANET,EpidemicOracle,400,300,54008,150,"5,25",21600,1444,3108478,3108478,0,2686054,213846,1284,0.8892,0,2419.933,1937.095,1826,6.8972,6,1012.0045,620,6343.61328396609,6340.94644781304,3.88085032035224
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[64524]_[150M]_[35,60]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[64524]_[150M]_[35,60]",MANET,EpidemicOracle,100,300,64524,150,"35,60",21600,459,43495,43495,0,0,16544,349,0.7603,0,123.6275,4656.7679,4578,4.2808,4,1796.1103,1485,6246.78037948882,6361.46463674048,1.84633635024859
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[96617]_[75M]_[35,60]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[96617]_[75M]_[35,60]",MANET,EpidemicOracle,200,300,96617,75,"35,60",21600,458,149302,149302,0,57764,39514,394,0.8603,0,377.9391,2855.2665,2734,5.0178,5,4433.5605,2445,6267.84857384344,6148.89568065937,2.56190235130627
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[20098]_[100M]_[25,35]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[20098]_[100M]_[25,35]",MANET,EpidemicOracle,600,300,20098,100,"25,35",21600,728,2882292,2882292,0,2489805,182050,667,0.9162,0,4320.2774,1496.4123,1430,6.8036,6,1053.5908,565,6218.2725526016,6142.13498060314,4.7404857271899
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[61959]_[75M]_[35,60]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[61959]_[75M]_[35,60]",MANET,EpidemicOracle,400,300,61959,75,"35,60",21600,460,600808,600808,0,418295,76652,413,0.8978,0,1453.7409,1771.0315,1672,5.3995,5,2418.5705,1155,6341.66271799772,6214.55037539873,4.08374110305417
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[55182]_[75M]_[5,25]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[55182]_[75M]_[5,25]",MANET,EpidemicOracle,600,300,55182,75,"5,25",21600,1472,6022447,6022447,0,5616751,249058,1257,0.8539,0,4790.1273,1997.8735,1793,10.934,9,450.6848,310,6375.99765983672,6353.34323711272,Infinity
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[15598]_[75M]_[5,25]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[15598]_[75M]_[5,25]",MANET,EpidemicOracle,600,300,15598,75,"5,25",21600,1472,6024310,6024310,0,5615084,254459,1236,0.8397,0,4873.0372,2048.9733,1837,11.1481,9,452.5432,310,6472.22295898087,6452.96733916915,3.91288621588158
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[78051]_[50M]_[60, 120]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[78051]_[50M]_[60, 120]",MANET,EpidemicOracle,400,300,78051,50,"60, 120",21600,241,129397,129397,0,13891,44086,222,0.9212,0,581.8694,1781.6396,1672,5.3829,5,4065.9752,710,6532.89975372138,6511.67144280313,4.22450637537073
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[61959]_[50M]_[25,35]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[61959]_[50M]_[25,35]",MANET,EpidemicOracle,400,300,61959,50,"25,35",21600,729,1496534,1496534,0,1335888,92491,618,0.8477,0,2420.5761,2298.2896,2118,8.5065,7,756.4743,500,6320.99125785673,6302.38662356407,3.34654006069003
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[84181]_[150M]_[35,60]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[84181]_[150M]_[35,60]",MANET,EpidemicOracle,200,300,84181,150,"35,60",21600,458,107304,107304,0,0,37026,392,0.8559,0,272.7347,2742.5077,2639,4.8265,5,1003.2872,800,6443.05914981099,6558.46853621679,Infinity
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[79009]_[50M]_[5,25]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[79009]_[50M]_[5,25]",MANET,EpidemicOracle,100,300,79009,50,"5,25",21600,1471,122156,122156,0,77383,27980,868,0.5901,0,139.7327,5491.5645,5125,5.076,5,2036.0038,1680,6344.69304131348,6128.27570526013,Infinity
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[78802]_[75M]_[5,25]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[78802]_[75M]_[5,25]",MANET,EpidemicOracle,200,300,78802,75,"5,25",21600,1454,625423,625423,0,494838,79428,1098,0.7552,0,568.602,3520.9845,3280,6.704,6,1274.4872,1010,6323.68653450652,6261.9217462126,Infinity
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[5768]_[100M]_[5,25]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[5768]_[100M]_[5,25]",MANET,EpidemicOracle,400,300,5768,100,"5,25",21600,1444,3050775,3050775,0,2729631,182589,1222,0.8463,0,2495.5426,2119.9419,2001,8.0974,7,737.8725,500,6355.84192958465,6328.55461151477,Infinity
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[98682]_[100M]_[5,25]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[98682]_[100M]_[5,25]",MANET,EpidemicOracle,400,300,98682,100,"5,25",21600,1444,2934237,2934237,0,2613043,183447,1240,0.8587,0,2365.3202,2192.7863,2036,8.1661,7,767.907,510,6425.42797387147,6397.21573500282,Infinity
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[80454]_[150M]_[25,35]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[80454]_[150M]_[25,35]",MANET,EpidemicOracle,200,300,80454,150,"25,35",21600,730,170925,170925,0,7100,60162,634,0.8685,0,268.5978,2768.1546,2647,4.989,5,2477.2264,940,6398.19992771892,6382.7441206342,2.82275213575461
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[52770]_[150M]_[25,35]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[52770]_[150M]_[25,35]",MANET,EpidemicOracle,600,300,52770,150,"25,35",21600,728,812038,812038,0,298204,195651,670,0.9203,0,1210.997,1439.109,1372,5.7254,6,5621.8438,3050,6447.325649678,6384.98217103772,5.00314564185486
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[96617]_[200M]_[5,25]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[96617]_[200M]_[5,25]",MANET,EpidemicOracle,100,300,96617,200,"5,25",21600,1471,157996,157996,0,37587,51698,1145,0.7784,0,136.9878,4486.7074,4347,4.1555,4,3844.6471,2720,6392.00746939221,6383.69837947122,1.93293595394427
"MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[98682]_[100M]_[60, 120]","MANET_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[98682]_[100M]_[60, 120]",MANET,EpidemicOracle,100,300,98682,100,"60, 120",21600,242,21887,21887,0,0,7976,185,0.7645,0,117.3081,4404.8108,4095,4.227,4,1738.2276,1395,6327.44081536321,6288.47454803034,1.92423955685974
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[91016]_[200M]_[60, 120]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[91016]_[200M]_[60, 120]",MANET,EpidemicOracle,200,300,91016,200,"60, 120",21600,240,55333,55333,0,0,19570,201,0.8375,0,274.2886,2933.2289,2810,4.7811,5,1015.3212,860,6681.47701453218,6732.53401684089,2.82815341592809
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[59004]_[50M]_[5,25]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[59004]_[50M]_[5,25]",MANET,EpidemicOracle,400,300,59004,50,"5,25",21600,1444,2035403,2035403,0,1832674,133400,1066,0.7382,0,1908.3837,2756.5469,2388,10.2598,9,602.7965,440,6173.35075944409,6141.98689327916,3.03071282649624
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[4029]_[200M]_[35,60]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[4029]_[200M]_[35,60]",MANET,EpidemicOracle,200,300,4029,200,"35,60",21600,458,109903,109903,0,0,40201,396,0.8646,0,276.5328,2940.8838,2854,4.8636,5,1046.9193,850,6302.12330675463,6329.81732178527,2.57908985111371
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[55182]_[100M]_[35,60]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[55182]_[100M]_[35,60]",MANET,EpidemicOracle,200,300,55182,100,"35,60",21600,458,109232,109232,0,1800,38759,390,0.8515,0,279.0821,2822.6,2769,5,5,1704.9797,905,6402.31918337935,6342.71720234847,2.70320215475613
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[65139]_[150M]_[60, 120]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[65139]_[150M]_[60, 120]",MANET,EpidemicOracle,600,300,65139,150,"60, 120",21600,239,190479,190479,0,0,65552,225,0.9414,0,845.5733,1435.9333,1390,5.56,6,521.0804,425,6232.43061991668,6156.94855752798,5.04392140974174
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[15405]_[200M]_[5,25]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[15405]_[200M]_[5,25]",MANET,EpidemicOracle,200,300,15405,200,"5,25",21600,1454,629443,629443,0,375540,115581,1256,0.8638,0,500.1489,2810.8718,2711,5.0916,5,2920.4085,1835,6391.47802545417,6408.34761608884,Infinity
"MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[5327]_[150M]_[35,60]","MANET_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[5327]_[150M]_[35,60]",MANET,EpidemicOracle,400,300,5327,150,"35,60",21600,460,234723,234723,0,0,76809,417,0.9065,0,561.8849,1743.247,1656,5.3981,5,607.4666,485,6373.19071164658,6321.23774508948,4.22697301882675
"MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[71182]_[50M]_[5,25]","MANET_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[71182]_[50M]_[5,25]",MANET,EpidemicOracle,200,300,71182,50,"5,25",21600,1454,499968,499968,0,403533,62451,967,0.6651,0,516.03,3685.9214,3353,7.029,6,1108.0593,860,6338.10838905783,6344.07377502659,Infinity
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[45907]_[100M]_[60, 120]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[45907]_[100M]_[60, 120]",MANET,EpidemicOracle,600,300,45907,100,"60, 120",21600,239,192039,192039,0,0,67716,224,0.9372,0,856.317,1432.5938,1364,5.7009,5,508.5878,420,6298.47145150609,6230.407331273,4.8108388733616
"MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[28749]_[75M]_[5,25]","MANET_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[28749]_[75M]_[5,25]",MANET,EpidemicOracle,600,300,28749,75,"5,25",21600,1472,5912724,5912724,0,5521068,240478,1226,0.8329,0,4821.7765,2017.8548,1779,11.0489,9,454.1716,310,6327.74496378882,6318.31869327369,3.91857328002471
